Bb	CP	Solvent	Electrode	Additives	Prior_score
Itaconic_acid	Propiolic_acid	DMF	Platinum	Ptsoh	5.1e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	Formic_acid	6.5e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	CsCO3	7.2e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	Triethylamine	6.7e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	NiCl2	2.3e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	CuCl2	5.4e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	Pd(OAc)2	3.1e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	Dy(OTf)3	1.7e-06
Itaconic_acid	Propiolic_acid	DMF	Platinum	Nothing	1.4e-06
Itaconic_acid	Carveol	ACN	Carbon	Ptsoh	2.83e-05
Itaconic_acid	Carveol	ACN	Carbon	Formic_acid	2.5e-05
Itaconic_acid	Carveol	ACN	Carbon	CsCO3	2.92e-05
Itaconic_acid	Carveol	ACN	Carbon	Triethylamine	2.67e-05
Itaconic_acid	Carveol	ACN	Carbon	NiCl2	2.56e-05
Itaconic_acid	Carveol	ACN	Carbon	CuCl2	2.86e-05
Itaconic_acid	Carveol	ACN	Carbon	Pd(OAc)2	2.85e-05
Itaconic_acid	Carveol	ACN	Carbon	Dy(OTf)3	2.65e-05
Itaconic_acid	Carveol	ACN	Carbon	Nothing	2.52e-05
Itaconic_acid	Carveol	ACN	Platinum	Ptsoh	2.46e-05
Itaconic_acid	Carveol	ACN	Platinum	Formic_acid	2.82e-05
Itaconic_acid	Carveol	ACN	Platinum	CsCO3	2.88e-05
Itaconic_acid	Carveol	ACN	Platinum	Triethylamine	2.13e-05
Itaconic_acid	Carveol	ACN	Platinum	NiCl2	2.72e-05
Itaconic_acid	Carveol	ACN	Platinum	CuCl2	2.28e-05
Itaconic_acid	Carveol	ACN	Platinum	Pd(OAc)2	2.17e-05
Itaconic_acid	Carveol	ACN	Platinum	Dy(OTf)3	2.65e-05
Itaconic_acid	Carveol	ACN	Platinum	Nothing	2.65e-05
Itaconic_acid	Carveol	DMF	Carbon	Ptsoh	2.06e-05
Itaconic_acid	Carveol	DMF	Carbon	Formic_acid	2.14e-05
Itaconic_acid	Carveol	DMF	Carbon	CsCO3	2.96e-05
Itaconic_acid	Carveol	DMF	Carbon	Triethylamine	2.49e-05
Itaconic_acid	Carveol	DMF	Carbon	NiCl2	2.61e-05
Itaconic_acid	Carveol	DMF	Carbon	CuCl2	2.7e-05
Itaconic_acid	Carveol	DMF	Carbon	Pd(OAc)2	2.26e-05
Itaconic_acid	Carveol	DMF	Carbon	Dy(OTf)3	2.58e-05
Itaconic_acid	Carveol	DMF	Carbon	Nothing	2.48e-05
Itaconic_acid	Carveol	DMF	Platinum	Ptsoh	2.8e-05
Itaconic_acid	Carveol	DMF	Platinum	Formic_acid	2.67e-05
Itaconic_acid	Carveol	DMF	Platinum	CsCO3	2.6e-05
Itaconic_acid	Carveol	DMF	Platinum	Triethylamine	2.95e-05
Itaconic_acid	Carveol	DMF	Platinum	NiCl2	2.86e-05
Itaconic_acid	Carveol	DMF	Platinum	CuCl2	2.99e-05
Itaconic_acid	Carveol	DMF	Platinum	Pd(OAc)2	2.66e-05
Itaconic_acid	Carveol	DMF	Platinum	Dy(OTf)3	2.38e-05
Itaconic_acid	Carveol	DMF	Platinum	Nothing	2.19e-05
Itaconic_acid	Dimethylamine	ACN	Carbon	Ptsoh	7e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	Formic_acid	7.4e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	CsCO3	3.7e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	Triethylamine	7.3e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	NiCl2	5.4e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	CuCl2	4.6e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	Pd(OAc)2	7.2e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	Dy(OTf)3	6.9e-06
Itaconic_acid	Dimethylamine	ACN	Carbon	Nothing	2.3e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	Ptsoh	7.1e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	Formic_acid	3.8e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	CsCO3	6e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	Triethylamine	4.8e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	NiCl2	6.6e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	CuCl2	3.7e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	Pd(OAc)2	5.8e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	Dy(OTf)3	3.8e-06
Itaconic_acid	Dimethylamine	ACN	Platinum	Nothing	5.2e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	Ptsoh	2.3e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	Formic_acid	6.3e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	CsCO3	1.4e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	Triethylamine	3.6e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	NiCl2	8e-07
Itaconic_acid	Dimethylamine	DMF	Carbon	CuCl2	3e-07
Itaconic_acid	Dimethylamine	DMF	Carbon	Pd(OAc)2	4.4e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	Dy(OTf)3	4.9e-06
Itaconic_acid	Dimethylamine	DMF	Carbon	Nothing	3e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	Ptsoh	4.9e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	Formic_acid	1.8e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	CsCO3	4.2e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	Triethylamine	7.3e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	NiCl2	4.2e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	CuCl2	6.4e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	Pd(OAc)2	2.3e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	Dy(OTf)3	4.2e-06
Itaconic_acid	Dimethylamine	DMF	Platinum	Nothing	5e-07
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Ptsoh	2.55e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Formic_acid	2.54e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	CsCO3	2.72e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Triethylamine	2.47e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	NiCl2	2.24e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	CuCl2	2.72e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Pd(OAc)2	2.74e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Dy(OTf)3	2.89e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Nothing	2.9e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Ptsoh	2.14e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Formic_acid	2.22e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CsCO3	2.14e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Triethylamine	2.65e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	NiCl2	2.41e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CuCl2	2.47e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Pd(OAc)2	2.4e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Dy(OTf)3	2.5e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Nothing	2.23e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Ptsoh	2.94e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Formic_acid	2.87e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CsCO3	2.8e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Triethylamine	2.73e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	NiCl2	2.26e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CuCl2	2.13e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Pd(OAc)2	2.5e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Dy(OTf)3	2.58e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Nothing	2.77e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Ptsoh	2.74e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Formic_acid	2.6e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CsCO3	2.81e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Triethylamine	2.95e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	NiCl2	2.6e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CuCl2	2.19e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Pd(OAc)2	2.78e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Dy(OTf)3	2.05e-05
Itaconic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Nothing	2.25e-05
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	Ptsoh	3.8e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	Formic_acid	3.1e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	CsCO3	4.1e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	Triethylamine	1.6e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	NiCl2	1e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	CuCl2	4.6e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	Pd(OAc)2	4.9e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	Dy(OTf)3	5.7e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Carbon	Nothing	2.8e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	Ptsoh	1.2e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	Formic_acid	8e-07
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	CsCO3	6.9e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	Triethylamine	2.9e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	NiCl2	6e-07
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	CuCl2	3e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	Pd(OAc)2	4e-07
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	Dy(OTf)3	6.7e-06
Itaconic_acid	2-pyridineacetonitrile	ACN	Platinum	Nothing	0.0
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	Ptsoh	6e-07
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	Formic_acid	5.3e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	CsCO3	1e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	Triethylamine	3e-07
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	NiCl2	1.9e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	CuCl2	2.2e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	Pd(OAc)2	2.7e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	Dy(OTf)3	1.4e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Carbon	Nothing	6e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	Ptsoh	8e-07
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	Formic_acid	7e-07
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	CsCO3	0.0
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	Triethylamine	2.8e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	NiCl2	5e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	CuCl2	3e-07
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	Pd(OAc)2	4e-07
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	Dy(OTf)3	5.5e-06
Itaconic_acid	2-pyridineacetonitrile	DMF	Platinum	Nothing	5.5e-06
Itaconic_acid	1-azidoadamantane	ACN	Carbon	Ptsoh	2.56e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	Formic_acid	2.17e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	CsCO3	2.68e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	Triethylamine	2.37e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	NiCl2	2.55e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	CuCl2	2.16e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	Pd(OAc)2	2.41e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	Dy(OTf)3	2.25e-05
Itaconic_acid	1-azidoadamantane	ACN	Carbon	Nothing	2.44e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	Ptsoh	2.83e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	Formic_acid	2.84e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	CsCO3	2.84e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	Triethylamine	2.39e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	NiCl2	2.91e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	CuCl2	2.33e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	Pd(OAc)2	2.49e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	Dy(OTf)3	2.45e-05
Itaconic_acid	1-azidoadamantane	ACN	Platinum	Nothing	2.92e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	Ptsoh	2.2e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	Formic_acid	2.09e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	CsCO3	2.54e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	Triethylamine	2.64e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	NiCl2	2.95e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	CuCl2	2.86e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	Pd(OAc)2	2.07e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	Dy(OTf)3	2.09e-05
Itaconic_acid	1-azidoadamantane	DMF	Carbon	Nothing	2.09e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	Ptsoh	2.93e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	Formic_acid	2.99e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	CsCO3	2.94e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	Triethylamine	2.36e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	NiCl2	2.26e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	CuCl2	2.05e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	Pd(OAc)2	2.44e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	Dy(OTf)3	2.61e-05
Itaconic_acid	1-azidoadamantane	DMF	Platinum	Nothing	2.89e-05
Itaconic_acid	Morpholine	ACN	Carbon	Ptsoh	7.4e-06
Itaconic_acid	Morpholine	ACN	Carbon	Formic_acid	6.1e-06
Itaconic_acid	Morpholine	ACN	Carbon	CsCO3	7.3e-06
Itaconic_acid	Morpholine	ACN	Carbon	Triethylamine	5.3e-06
Itaconic_acid	Morpholine	ACN	Carbon	NiCl2	5.1e-06
Itaconic_acid	Morpholine	ACN	Carbon	CuCl2	6.9e-06
Itaconic_acid	Morpholine	ACN	Carbon	Pd(OAc)2	5e-06
Itaconic_acid	Morpholine	ACN	Carbon	Dy(OTf)3	7.4e-06
Itaconic_acid	Morpholine	ACN	Carbon	Nothing	6.5e-06
Itaconic_acid	Morpholine	ACN	Platinum	Ptsoh	2e-06
Itaconic_acid	Morpholine	ACN	Platinum	Formic_acid	6.8e-06
Itaconic_acid	Morpholine	ACN	Platinum	CsCO3	4.4e-06
Itaconic_acid	Morpholine	ACN	Platinum	Triethylamine	1.1e-06
Itaconic_acid	Morpholine	ACN	Platinum	NiCl2	6e-07
Itaconic_acid	Morpholine	ACN	Platinum	CuCl2	2.2e-06
Itaconic_acid	Morpholine	ACN	Platinum	Pd(OAc)2	2.4e-06
Itaconic_acid	Morpholine	ACN	Platinum	Dy(OTf)3	7.1e-06
Itaconic_acid	Morpholine	ACN	Platinum	Nothing	5.6e-06
Itaconic_acid	Morpholine	DMF	Carbon	Ptsoh	7.2e-06
Itaconic_acid	Morpholine	DMF	Carbon	Formic_acid	1.6e-06
Itaconic_acid	Morpholine	DMF	Carbon	CsCO3	6.3e-06
Itaconic_acid	Morpholine	DMF	Carbon	Triethylamine	2.3e-06
Itaconic_acid	Morpholine	DMF	Carbon	NiCl2	8e-07
Itaconic_acid	Morpholine	DMF	Carbon	CuCl2	3.5e-06
Itaconic_acid	Morpholine	DMF	Carbon	Pd(OAc)2	5.3e-06
Itaconic_acid	Morpholine	DMF	Carbon	Dy(OTf)3	4.1e-06
Itaconic_acid	Morpholine	DMF	Carbon	Nothing	3.4e-06
Itaconic_acid	Morpholine	DMF	Platinum	Ptsoh	1.2e-06
Itaconic_acid	Morpholine	DMF	Platinum	Formic_acid	2e-06
Itaconic_acid	Morpholine	DMF	Platinum	CsCO3	4.9e-06
Itaconic_acid	Morpholine	DMF	Platinum	Triethylamine	2.6e-06
Itaconic_acid	Morpholine	DMF	Platinum	NiCl2	0.0
Itaconic_acid	Morpholine	DMF	Platinum	CuCl2	6e-06
Itaconic_acid	Morpholine	DMF	Platinum	Pd(OAc)2	4.9e-06
Itaconic_acid	Morpholine	DMF	Platinum	Dy(OTf)3	2.8e-06
Itaconic_acid	Morpholine	DMF	Platinum	Nothing	4.4e-06
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	Ptsoh	2.57e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	Formic_acid	2.79e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	CsCO3	2.69e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	Triethylamine	2.57e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	NiCl2	2.41e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	CuCl2	2.52e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	Pd(OAc)2	2.19e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	Dy(OTf)3	2.36e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Carbon	Nothing	2.38e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	Ptsoh	2.83e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	Formic_acid	2.21e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	CsCO3	2.81e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	Triethylamine	2.64e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	NiCl2	2.81e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	CuCl2	2.35e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	Pd(OAc)2	2.17e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	Dy(OTf)3	2.37e-05
Itaconic_acid	Dimethyl_fumarate	ACN	Platinum	Nothing	2.76e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	Ptsoh	2.26e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	Formic_acid	2.06e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	CsCO3	2.91e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	Triethylamine	2.85e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	NiCl2	2.78e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	CuCl2	2.9e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	Pd(OAc)2	2.44e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	Dy(OTf)3	2.63e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Carbon	Nothing	2.9e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	Ptsoh	2.96e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	Formic_acid	2.47e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	CsCO3	2.39e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	Triethylamine	2.96e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	NiCl2	2.24e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	CuCl2	2.54e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	Pd(OAc)2	2.57e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	Dy(OTf)3	2.63e-05
Itaconic_acid	Dimethyl_fumarate	DMF	Platinum	Nothing	2.93e-05
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Ptsoh	4.2e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Formic_acid	2e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	CsCO3	9e-07
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Triethylamine	4e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	NiCl2	5.3e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	CuCl2	2e-07
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Pd(OAc)2	1.6e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Dy(OTf)3	5.3e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Nothing	3.6e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Ptsoh	7.3e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Formic_acid	6e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	CsCO3	3.1e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Triethylamine	5.8e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	NiCl2	2.6e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	CuCl2	1.4e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Pd(OAc)2	1.6e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Dy(OTf)3	4.2e-06
Itaconic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Nothing	2.9e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Ptsoh	7e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Formic_acid	7.4e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	CsCO3	7.4e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Triethylamine	5.5e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	NiCl2	6.3e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	CuCl2	6.1e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Pd(OAc)2	3e-07
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Dy(OTf)3	5.1e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Nothing	5.8e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Ptsoh	5e-07
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Formic_acid	6.2e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	CsCO3	6e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Triethylamine	1.2e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	NiCl2	5e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	CuCl2	6.9e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Pd(OAc)2	3.1e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Dy(OTf)3	4.2e-06
Itaconic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Nothing	4.2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Ptsoh	5e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Formic_acid	2.8e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	CsCO3	4.4e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Triethylamine	6.1e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	NiCl2	7.4e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	CuCl2	3.3e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Pd(OAc)2	3.2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Dy(OTf)3	3e-07
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Nothing	7.1e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Ptsoh	2.2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Formic_acid	4.7e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	CsCO3	1.2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Triethylamine	7e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	NiCl2	4.4e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	CuCl2	2.4e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Pd(OAc)2	3.6e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Dy(OTf)3	3.2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Nothing	6.6e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Ptsoh	3.7e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Formic_acid	6.2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	CsCO3	2e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Triethylamine	5.4e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	NiCl2	7.4e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	CuCl2	5e-07
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Pd(OAc)2	4.9e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Dy(OTf)3	6.5e-06
Itaconic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Nothing	4.7e-06
